Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator,,,,,,,,,,,
28/08/2018 11:38,27/08/2018,"Composite Weather Variable, Actual, LDZ(NT), D+1",15.83,29/08/2018 11:50,,,,,,,,,,,,
28/08/2018 11:38,27/08/2018,"Composite Weather Variable, Actual, LDZ(NW), D+1",14.59,29/08/2018 11:50,,,,,,,,,,,,
28/08/2018 11:38,27/08/2018,"Composite Weather Variable, Actual, LDZ(SC), D+1",12.92,29/08/2018 11:50,,,,,,,,,,,,
28/08/2018 11:38,27/08/2018,"Composite Weather Variable, Actual, LDZ(SE), D+1",15.77,29/08/2018 11:50,,,,,,,,,,,,
28/08/2018 11:38,27/08/2018,"Composite Weather Variable, Actual, LDZ(SO), D+1",15.55,29/08/2018 11:50,,,,,,,,,,,,
28/08/2018 11:38,27/08/2018,"Composite Weather Variable, Actual, LDZ(SW), D+1",14.86,29/08/2018 11:50,,,,,,,,,,,,
28/08/2018 11:38,27/08/2018,"Composite Weather Variable, Actual, LDZ(WM), D+1",14.09,29/08/2018 11:50,,,,,,,,,,,,
28/08/2018 11:38,27/08/2018,"Composite Weather Variable, Actual, LDZ(WN), D+1",14.59,29/08/2018 11:50,,,,,,,,,,,,
28/08/2018 11:38,27/08/2018,"Composite Weather Variable, Actual, LDZ(WS), D+1",15.03,29/08/2018 11:50,,,,,,,,,,,,
27/08/2018 11:38,26/08/2018,"Composite Weather Variable, Actual, LDZ(EA), D+1",15.61,28/08/2018 11:50,,,,,,,,,,,,
27/08/2018 11:38,26/08/2018,"Composite Weather Variable, Actual, LDZ(EM), D+1",13.74,28/08/2018 11:50,,,,,,,,,,,,
27/08/2018 11:38,26/08/2018,"Composite Weather Variable, Actual, LDZ(NE), D+1",13.97,28/08/2018 11:50,,,,,,,,,,,,
27/08/2018 11:38,26/08/2018,"Composite Weather Variable, Actual, LDZ(NO), D+1",12.01,28/08/2018 11:50,,,,,,,,,,,,
27/08/2018 11:38,26/08/2018,"Composite Weather Variable, Actual, LDZ(NT), D+1",15.61,28/08/2018 11:50,,,,,,,,,,,,
27/08/2018 11:38,26/08/2018,"Composite Weather Variable, Actual, LDZ(NW), D+1",13.8,28/08/2018 11:50,,,,,,,,,,,,
27/08/2018 11:38,26/08/2018,"Composite Weather Variable, Actual, LDZ(SC), D+1",12.33,28/08/2018 11:50,,,,,,,,,,,,
27/08/2018 11:38,26/08/2018,"Composite Weather Variable, Actual, LDZ(SE), D+1",15.55,28/08/2018 11:50,,,,,,,,,,,,
27/08/2018 11:38,26/08/2018,"Composite Weather Variable, Actual, LDZ(SO), D+1",15.45,28/08/2018 11:50,,,,,,,,,,,,
27/08/2018 11:38,26/08/2018,"Composite Weather Variable, Actual, LDZ(SW), D+1",14.73,28/08/2018 11:50,,,,,,,,,,,,
27/08/2018 11:38,26/08/2018,"Composite Weather Variable, Actual, LDZ(WM), D+1",13.85,28/08/2018 11:50,,,,,,,,,,,,
27/08/2018 11:38,26/08/2018,"Composite Weather Variable, Actual, LDZ(WN), D+1",13.8,28/08/2018 11:50,,,,,,,,,,,,
27/08/2018 11:38,26/08/2018,"Composite Weather Variable, Actual, LDZ(WS), D+1",14.93,28/08/2018 11:50,,,,,,,,,,,,
26/08/2018 11:38,25/08/2018,"Composite Weather Variable, Actual, LDZ(EA), D+1",15.68,27/08/2018 11:50,,,,,,,,,,,,
26/08/2018 11:38,25/08/2018,"Composite Weather Variable, Actual, LDZ(EM), D+1",13.96,27/08/2018 11:50,,,,,,,,,,,,
26/08/2018 11:38,25/08/2018,"Composite Weather Variable, Actual, LDZ(NE), D+1",14.43,27/08/2018 11:50,,,,,,,,,,,,
26/08/2018 11:38,25/08/2018,"Composite Weather Variable, Actual, LDZ(NO), D+1",12.4,27/08/2018 11:50,,,,,,,,,,,,
26/08/2018 11:38,25/08/2018,"Composite Weather Variable, Actual, LDZ(NT), D+1",15.68,27/08/2018 11:50,,,,,,,,,,,,
26/08/2018 11:38,25/08/2018,"Composite Weather Variable, Actual, LDZ(NW), D+1",14.15,27/08/2018 11:50,,,,,,,,,,,,
26/08/2018 11:38,25/08/2018,"Composite Weather Variable, Actual, LDZ(SC), D+1",12.78,27/08/2018 11:50,,,,,,,,,,,,
26/08/2018 11:38,25/08/2018,"Composite Weather Variable, Actual, LDZ(SE), D+1",15.62,27/08/2018 11:50,,,,,,,,,,,,
26/08/2018 11:38,25/08/2018,"Composite Weather Variable, Actual, LDZ(SO), D+1",15.5,27/08/2018 11:50,,,,,,,,,,,,
26/08/2018 11:38,25/08/2018,"Composite Weather Variable, Actual, LDZ(SW), D+1",14.71,27/08/2018 11:50,,,,,,,,,,,,
26/08/2018 11:38,25/08/2018,"Composite Weather Variable, Actual, LDZ(WM), D+1",13.82,27/08/2018 11:50,,,,,,,,,,,,
26/08/2018 11:38,25/08/2018,"Composite Weather Variable, Actual, LDZ(WN), D+1",14.15,27/08/2018 11:50,,,,,,,,,,,,
26/08/2018 11:38,25/08/2018,"Composite Weather Variable, Actual, LDZ(WS), D+1",14.7,27/08/2018 11:50,,,,,,,,,,,,
25/08/2018 11:38,24/08/2018,"Composite Weather Variable, Actual, LDZ(EA), D+1",15.99,26/08/2018 11:50,,,,,,,,,,,,
25/08/2018 11:38,24/08/2018,"Composite Weather Variable, Actual, LDZ(EM), D+1",13.89,26/08/2018 11:50,,,,,,,,,,,,
25/08/2018 11:38,24/08/2018,"Composite Weather Variable, Actual, LDZ(NE), D+1",14.25,26/08/2018 11:50,,,,,,,,,,,,
25/08/2018 11:38,24/08/2018,"Composite Weather Variable, Actual, LDZ(NO), D+1",12.61,26/08/2018 11:50,,,,,,,,,,,,
25/08/2018 11:38,24/08/2018,"Composite Weather Variable, Actual, LDZ(NT), D+1",16.04,26/08/2018 11:50,,,,,,,,,,,,
25/08/2018 11:38,24/08/2018,"Composite Weather Variable, Actual, LDZ(NW), D+1",14.42,26/08/2018 11:50,,,,,,,,,,,,
25/08/2018 11:38,24/08/2018,"Composite Weather Variable, Actual, LDZ(SC), D+1",12.64,26/08/2018 11:50,,,,,,,,,,,,
25/08/2018 11:38,24/08/2018,"Composite Weather Variable, Actual, LDZ(SE), D+1",15.97,26/08/2018 11:50,,,,,,,,,,,,
25/08/2018 11:38,24/08/2018,"Composite Weather Variable, Actual, LDZ(SO), D+1",15.68,26/08/2018 11:50,,,,,,,,,,,,
25/08/2018 11:38,24/08/2018,"Composite Weather Variable, Actual, LDZ(SW), D+1",14.84,26/08/2018 11:50,,,,,,,,,,,,
25/08/2018 11:38,24/08/2018,"Composite Weather Variable, Actual, LDZ(WM), D+1",13.98,26/08/2018 11:50,,,,,,,,,,,,
25/08/2018 11:38,24/08/2018,"Composite Weather Variable, Actual, LDZ(WN), D+1",14.42,26/08/2018 11:50,,,,,,,,,,,,
25/08/2018 11:38,24/08/2018,"Composite Weather Variable, Actual, LDZ(WS), D+1",14.88,26/08/2018 11:50,,,,,,,,,,,,
24/08/2018 11:38,23/08/2018,"Composite Weather Variable, Actual, LDZ(EA), D+1",16.63,25/08/2018 11:50,,,,,,,,,,,,
24/08/2018 11:38,23/08/2018,"Composite Weather Variable, Actual, LDZ(EM), D+1",14.97,25/08/2018 11:50,,,,,,,,,,,,
24/08/2018 11:38,23/08/2018,"Composite Weather Variable, Actual, LDZ(NE), D+1",15.37,25/08/2018 11:50,,,,,,,,,,,,
24/08/2018 11:38,23/08/2018,"Composite Weather Variable, Actual, LDZ(NO), D+1",13.32,25/08/2018 11:50,,,,,,,,,,,,
24/08/2018 11:38,23/08/2018,"Composite Weather Variable, Actual, LDZ(NT), D+1",16.72,25/08/2018 11:50,,,,,,,,,,,,
24/08/2018 11:38,23/08/2018,"Composite Weather Variable, Actual, LDZ(NW), D+1",15.36,25/08/2018 11:50,,,,,,,,,,,,
24/08/2018 11:38,23/08/2018,"Composite Weather Variable, Actual, LDZ(SC), D+1",13.19,25/08/2018 11:50,,,,,,,,,,,,
24/08/2018 11:38,23/08/2018,"Composite Weather Variable, Actual, LDZ(SE), D+1",16.47,25/08/2018 11:50,,,,,,,,,,,,
24/08/2018 11:38,23/08/2018,"Composite Weather Variable, Actual, LDZ(SO), D+1",16.06,25/08/2018 11:50,,,,,,,,,,,,
24/08/2018 11:38,23/08/2018,"Composite Weather Variable, Actual, LDZ(SW), D+1",15.47,25/08/2018 11:50,,,,,,,,,,,,
24/08/2018 11:38,23/08/2018,"Composite Weather Variable, Actual, LDZ(WM), D+1",14.94,25/08/2018 11:50,,,,,,,,,,,,
24/08/2018 11:38,23/08/2018,"Composite Weather Variable, Actual, LDZ(WN), D+1",15.36,25/08/2018 11:50,,,,,,,,,,,,
24/08/2018 11:38,23/08/2018,"Composite Weather Variable, Actual, LDZ(WS), D+1",15.55,25/08/2018 11:50,,,,,,,,,,,,
23/08/2018 11:38,22/08/2018,"Composite Weather Variable, Actual, LDZ(EA), D+1",16.63,24/08/2018 11:50,,,,,,,,,,,,
23/08/2018 11:38,22/08/2018,"Composite Weather Variable, Actual, LDZ(EM), D+1",15.12,24/08/2018 11:50,,,,,,,,,,,,
23/08/2018 11:38,22/08/2018,"Composite Weather Variable, Actual, LDZ(NE), D+1",15.92,24/08/2018 11:50,,,,,,,,,,,,
23/08/2018 11:38,22/08/2018,"Composite Weather Variable, Actual, LDZ(NO), D+1",14.18,24/08/2018 11:50,,,,,,,,,,,,
23/08/2018 11:38,22/08/2018,"Composite Weather Variable, Actual, LDZ(NT), D+1",16.72,24/08/2018 11:50,,,,,,,,,,,,
23/08/2018 11:38,22/08/2018,"Composite Weather Variable, Actual, LDZ(NW), D+1",16,24/08/2018 11:50,,,,,,,,,,,,
23/08/2018 11:38,22/08/2018,"Composite Weather Variable, Actual, LDZ(SC), D+1",13.77,24/08/2018 11:50,,,,,,,,,,,,
23/08/2018 11:38,22/08/2018,"Composite Weather Variable, Actual, LDZ(SE), D+1",16.47,24/08/2018 11:50,,,,,,,,,,,,
23/08/2018 11:38,22/08/2018,"Composite Weather Variable, Actual, LDZ(SO), D+1",16.06,24/08/2018 11:50,,,,,,,,,,,,
23/08/2018 11:38,22/08/2018,"Composite Weather Variable, Actual, LDZ(SW), D+1",15.5,24/08/2018 11:50,,,,,,,,,,,,
23/08/2018 11:38,22/08/2018,"Composite Weather Variable, Actual, LDZ(WM), D+1",15.21,24/08/2018 11:50,,,,,,,,,,,,
23/08/2018 11:38,22/08/2018,"Composite Weather Variable, Actual, LDZ(WN), D+1",16,24/08/2018 11:50,,,,,,,,,,,,
23/08/2018 11:38,22/08/2018,"Composite Weather Variable, Actual, LDZ(WS), D+1",15.95,24/08/2018 11:50,,,,,,,,,,,,
22/08/2018 11:38,21/08/2018,"Composite Weather Variable, Actual, LDZ(EA), D+1",16.63,23/08/2018 11:50,,,,,,,,,,,,
22/08/2018 11:38,21/08/2018,"Composite Weather Variable, Actual, LDZ(EM), D+1",15.12,23/08/2018 11:50,,,,,,,,,,,,
22/08/2018 11:38,21/08/2018,"Composite Weather Variable, Actual, LDZ(NE), D+1",15.92,23/08/2018 11:50,,,,,,,,,,,,
22/08/2018 11:38,21/08/2018,"Composite Weather Variable, Actual, LDZ(NO), D+1",14.27,23/08/2018 11:50,,,,,,,,,,,,
22/08/2018 11:38,21/08/2018,"Composite Weather Variable, Actual, LDZ(NT), D+1",16.72,23/08/2018 11:50,,,,,,,,,,,,
22/08/2018 11:38,21/08/2018,"Composite Weather Variable, Actual, LDZ(NW), D+1",16.08,23/08/2018 11:50,,,,,,,,,,,,
22/08/2018 11:38,21/08/2018,"Composite Weather Variable, Actual, LDZ(SC), D+1",14.07,23/08/2018 11:50,,,,,,,,,,,,
22/08/2018 11:38,21/08/2018,"Composite Weather Variable, Actual, LDZ(SE), D+1",16.47,23/08/2018 11:50,,,,,,,,,,,,
22/08/2018 11:38,21/08/2018,"Composite Weather Variable, Actual, LDZ(SO), D+1",16.06,23/08/2018 11:50,,,,,,,,,,,,
22/08/2018 11:38,21/08/2018,"Composite Weather Variable, Actual, LDZ(SW), D+1",15.5,23/08/2018 11:50,,,,,,,,,,,,
22/08/2018 11:38,21/08/2018,"Composite Weather Variable, Actual, LDZ(WM), D+1",15.21,23/08/2018 11:50,,,,,,,,,,,,
22/08/2018 11:38,21/08/2018,"Composite Weather Variable, Actual, LDZ(WN), D+1",16.08,23/08/2018 11:50,,,,,,,,,,,,
22/08/2018 11:38,21/08/2018,"Composite Weather Variable, Actual, LDZ(WS), D+1",15.76,23/08/2018 11:50,,,,,,,,,,,,
21/08/2018 11:38,20/08/2018,"Composite Weather Variable, Actual, LDZ(EA), D+1",16.63,22/08/2018 11:50,,,,,,,,,,,,
21/08/2018 11:38,20/08/2018,"Composite Weather Variable, Actual, LDZ(EM), D+1",15.12,22/08/2018 11:50,,,,,,,,,,,,
21/08/2018 11:38,20/08/2018,"Composite Weather Variable, Actual, LDZ(NE), D+1",15.9,22/08/2018 11:50,,,,,,,,,,,,
21/08/2018 11:38,20/08/2018,"Composite Weather Variable, Actual, LDZ(NO), D+1",14.12,22/08/2018 11:50,,,,,,,,,,,,
21/08/2018 11:38,20/08/2018,"Composite Weather Variable, Actual, LDZ(NT), D+1",16.72,22/08/2018 11:50,,,,,,,,,,,,
21/08/2018 11:38,20/08/2018,"Composite Weather Variable, Actual, LDZ(NW), D+1",15.98,22/08/2018 11:50,,,,,,,,,,,,
21/08/2018 11:38,20/08/2018,"Composite Weather Variable, Actual, LDZ(SC), D+1",13.76,22/08/2018 11:50,,,,,,,,,,,,
21/08/2018 11:38,20/08/2018,"Composite Weather Variable, Actual, LDZ(SE), D+1",16.47,22/08/2018 11:50,,,,,,,,,,,,
21/08/2018 11:38,20/08/2018,"Composite Weather Variable, Actual, LDZ(SO), D+1",16.06,22/08/2018 11:50,,,,,,,,,,,,
21/08/2018 11:38,20/08/2018,"Composite Weather Variable, Actual, LDZ(SW), D+1",15.5,22/08/2018 11:50,,,,,,,,,,,,
21/08/2018 11:38,20/08/2018,"Composite Weather Variable, Actual, LDZ(WM), D+1",15.21,22/08/2018 11:50,,,,,,,,,,,,
21/08/2018 11:38,20/08/2018,"Composite Weather Variable, Actual, LDZ(WN), D+1",15.98,22/08/2018 11:50,,,,,,,,,,,,
21/08/2018 11:38,20/08/2018,"Composite Weather Variable, Actual, LDZ(WS), D+1",15.84,22/08/2018 11:50,,,,,,,,,,,,
20/08/2018 11:38,19/08/2018,"Composite Weather Variable, Actual, LDZ(EA), D+1",16.63,21/08/2018 11:50,,,,,,,,,,,,
20/08/2018 11:38,19/08/2018,"Composite Weather Variable, Actual, LDZ(EM), D+1",15.12,21/08/2018 11:50,,,,,,,,,,,,
20/08/2018 11:38,19/08/2018,"Composite Weather Variable, Actual, LDZ(NE), D+1",15.7,21/08/2018 11:50,,,,,,,,,,,,
20/08/2018 11:38,19/08/2018,"Composite Weather Variable, Actual, LDZ(NO), D+1",14.25,21/08/2018 11:50,,,,,,,,,,,,
20/08/2018 11:38,19/08/2018,"Composite Weather Variable, Actual, LDZ(NT), D+1",16.72,21/08/2018 11:50,,,,,,,,,,,,
20/08/2018 11:38,19/08/2018,"Composite Weather Variable, Actual, LDZ(NW), D+1",15.78,21/08/2018 11:50,,,,,,,,,,,,
20/08/2018 11:38,19/08/2018,"Composite Weather Variable, Actual, LDZ(SC), D+1",13.72,21/08/2018 11:50,,,,,,,,,,,,
20/08/2018 11:38,19/08/2018,"Composite Weather Variable, Actual, LDZ(SE), D+1",16.47,21/08/2018 11:50,,,,,,,,,,,,
20/08/2018 11:38,19/08/2018,"Composite Weather Variable, Actual, LDZ(SO), D+1",16.06,21/08/2018 11:50,,,,,,,,,,,,
20/08/2018 11:38,19/08/2018,"Composite Weather Variable, Actual, LDZ(SW), D+1",15.5,21/08/2018 11:50,,,,,,,,,,,,
20/08/2018 11:38,19/08/2018,"Composite Weather Variable, Actual, LDZ(WM), D+1",15.21,21/08/2018 11:50,,,,,,,,,,,,
20/08/2018 11:38,19/08/2018,"Composite Weather Variable, Actual, LDZ(WN), D+1",15.78,21/08/2018 11:50,,,,,,,,,,,,
20/08/2018 11:38,19/08/2018,"Composite Weather Variable, Actual, LDZ(WS), D+1",15.75,21/08/2018 11:50,,,,,,,,,,,,
19/08/2018 11:38,18/08/2018,"Composite Weather Variable, Actual, LDZ(EA), D+1",16.51,20/08/2018 11:50,,,,,,,,,,,,
19/08/2018 11:38,18/08/2018,"Composite Weather Variable, Actual, LDZ(EM), D+1",15.12,20/08/2018 11:50,,,,,,,,,,,,
19/08/2018 11:38,18/08/2018,"Composite Weather Variable, Actual, LDZ(NE), D+1",15.62,20/08/2018 11:50,,,,,,,,,,,,
19/08/2018 11:38,18/08/2018,"Composite Weather Variable, Actual, LDZ(NO), D+1",14.19,20/08/2018 11:50,,,,,,,,,,,,
19/08/2018 11:38,18/08/2018,"Composite Weather Variable, Actual, LDZ(NT), D+1",16.63,20/08/2018 11:50,,,,,,,,,,,,
19/08/2018 11:38,18/08/2018,"Composite Weather Variable, Actual, LDZ(NW), D+1",15.79,20/08/2018 11:50,,,,,,,,,,,,
19/08/2018 11:38,18/08/2018,"Composite Weather Variable, Actual, LDZ(SC), D+1",13.51,20/08/2018 11:50,,,,,,,,,,,,
19/08/2018 11:38,18/08/2018,"Composite Weather Variable, Actual, LDZ(SE), D+1",16.47,20/08/2018 11:50,,,,,,,,,,,,
19/08/2018 11:38,18/08/2018,"Composite Weather Variable, Actual, LDZ(SO), D+1",16.06,20/08/2018 11:50,,,,,,,,,,,,
19/08/2018 11:38,18/08/2018,"Composite Weather Variable, Actual, LDZ(SW), D+1",15.5,20/08/2018 11:50,,,,,,,,,,,,
19/08/2018 11:38,18/08/2018,"Composite Weather Variable, Actual, LDZ(WM), D+1",15.16,20/08/2018 11:50,,,,,,,,,,,,
19/08/2018 11:38,18/08/2018,"Composite Weather Variable, Actual, LDZ(WN), D+1",15.79,20/08/2018 11:50,,,,,,,,,,,,
19/08/2018 11:38,18/08/2018,"Composite Weather Variable, Actual, LDZ(WS), D+1",15.7,20/08/2018 11:50,,,,,,,,,,,,
18/08/2018 11:38,17/08/2018,"Composite Weather Variable, Actual, LDZ(EA), D+1",16.37,22/08/2018 10:28,,,,,,,,,,,,
18/08/2018 11:38,17/08/2018,"Composite Weather Variable, Actual, LDZ(EM), D+1",14.86,22/08/2018 10:28,,,,,,,,,,,,
18/08/2018 11:38,17/08/2018,"Composite Weather Variable, Actual, LDZ(NE), D+1",15.27,22/08/2018 10:28,,,,,,,,,,,,
18/08/2018 11:38,17/08/2018,"Composite Weather Variable, Actual, LDZ(NO), D+1",13.81,22/08/2018 10:28,,,,,,,,,,,,
18/08/2018 11:38,17/08/2018,"Composite Weather Variable, Actual, LDZ(NT), D+1",16.47,22/08/2018 10:28,,,,,,,,,,,,
18/08/2018 11:38,17/08/2018,"Composite Weather Variable, Actual, LDZ(NW), D+1",15.38,22/08/2018 10:28,,,,,,,,,,,,
18/08/2018 11:38,17/08/2018,"Composite Weather Variable, Actual, LDZ(SC), D+1",13.38,22/08/2018 10:28,,,,,,,,,,,,
18/08/2018 11:38,17/08/2018,"Composite Weather Variable, Actual, LDZ(SE), D+1",16.39,22/08/2018 10:28,,,,,,,,,,,,
18/08/2018 11:38,17/08/2018,"Composite Weather Variable, Actual, LDZ(SO), D+1",15.97,22/08/2018 10:28,,,,,,,,,,,,
18/08/2018 11:38,17/08/2018,"Composite Weather Variable, Actual, LDZ(SW), D+1",15.37,22/08/2018 10:28,,,,,,,,,,,,
18/08/2018 11:38,17/08/2018,"Composite Weather Variable, Actual, LDZ(WM), D+1",14.84,22/08/2018 10:28,,,,,,,,,,,,
18/08/2018 11:38,17/08/2018,"Composite Weather Variable, Actual, LDZ(WN), D+1",15.38,22/08/2018 10:28,,,,,,,,,,,,
18/08/2018 11:38,17/08/2018,"Composite Weather Variable, Actual, LDZ(WS), D+1",15.52,22/08/2018 10:28,,,,,,,,,,,,
17/08/2018 11:38,16/08/2018,"Composite Weather Variable, Actual, LDZ(EA), D+1",16.42,18/08/2018 11:50,,,,,,,,,,,,
17/08/2018 11:38,16/08/2018,"Composite Weather Variable, Actual, LDZ(EM), D+1",15.12,18/08/2018 11:50,,,,,,,,,,,,
17/08/2018 11:38,16/08/2018,"Composite Weather Variable, Actual, LDZ(NE), D+1",15.5,18/08/2018 11:50,,,,,,,,,,,,
17/08/2018 11:38,16/08/2018,"Composite Weather Variable, Actual, LDZ(NO), D+1",13.95,18/08/2018 11:50,,,,,,,,,,,,
17/08/2018 11:38,16/08/2018,"Composite Weather Variable, Actual, LDZ(NT), D+1",16.52,18/08/2018 11:50,,,,,,,,,,,,
17/08/2018 11:38,16/08/2018,"Composite Weather Variable, Actual, LDZ(NW), D+1",15.62,18/08/2018 11:50,,,,,,,,,,,,
17/08/2018 11:38,16/08/2018,"Composite Weather Variable, Actual, LDZ(SC), D+1",13.61,18/08/2018 11:50,,,,,,,,,,,,
17/08/2018 11:38,16/08/2018,"Composite Weather Variable, Actual, LDZ(SE), D+1",16.44,18/08/2018 11:50,,,,,,,,,,,,
17/08/2018 11:38,16/08/2018,"Composite Weather Variable, Actual, LDZ(SO), D+1",16.04,18/08/2018 11:50,,,,,,,,,,,,
17/08/2018 11:38,16/08/2018,"Composite Weather Variable, Actual, LDZ(SW), D+1",15.5,18/08/2018 11:50,,,,,,,,,,,,
17/08/2018 11:38,16/08/2018,"Composite Weather Variable, Actual, LDZ(WM), D+1",15.06,18/08/2018 11:50,,,,,,,,,,,,
17/08/2018 11:38,16/08/2018,"Composite Weather Variable, Actual, LDZ(WN), D+1",15.62,18/08/2018 11:50,,,,,,,,,,,,
17/08/2018 11:38,16/08/2018,"Composite Weather Variable, Actual, LDZ(WS), D+1",15.76,18/08/2018 11:50,,,,,,,,,,,,
16/08/2018 11:38,15/08/2018,"Composite Weather Variable, Actual, LDZ(EA), D+1",16.63,17/08/2018 11:50,,,,,,,,,,,,
16/08/2018 11:38,15/08/2018,"Composite Weather Variable, Actual, LDZ(EM), D+1",15.12,17/08/2018 11:50,,,,,,,,,,,,
16/08/2018 11:38,15/08/2018,"Composite Weather Variable, Actual, LDZ(NE), D+1",15.83,17/08/2018 11:50,,,,,,,,,,,,
16/08/2018 11:38,15/08/2018,"Composite Weather Variable, Actual, LDZ(NO), D+1",14.38,17/08/2018 11:50,,,,,,,,,,,,
16/08/2018 11:38,15/08/2018,"Composite Weather Variable, Actual, LDZ(NT), D+1",16.72,17/08/2018 11:50,,,,,,,,,,,,
16/08/2018 11:38,15/08/2018,"Composite Weather Variable, Actual, LDZ(NW), D+1",15.94,17/08/2018 11:50,,,,,,,,,,,,
16/08/2018 11:38,15/08/2018,"Composite Weather Variable, Actual, LDZ(SC), D+1",14.08,17/08/2018 11:50,,,,,,,,,,,,
16/08/2018 11:38,15/08/2018,"Composite Weather Variable, Actual, LDZ(SE), D+1",16.47,17/08/2018 11:50,,,,,,,,,,,,
16/08/2018 11:38,15/08/2018,"Composite Weather Variable, Actual, LDZ(SO), D+1",16.06,17/08/2018 11:50,,,,,,,,,,,,
16/08/2018 11:38,15/08/2018,"Composite Weather Variable, Actual, LDZ(SW), D+1",15.5,17/08/2018 11:50,,,,,,,,,,,,
16/08/2018 11:38,15/08/2018,"Composite Weather Variable, Actual, LDZ(WM), D+1",15.21,17/08/2018 11:50,,,,,,,,,,,,
16/08/2018 11:38,15/08/2018,"Composite Weather Variable, Actual, LDZ(WN), D+1",15.94,17/08/2018 11:50,,,,,,,,,,,,
16/08/2018 11:38,15/08/2018,"Composite Weather Variable, Actual, LDZ(WS), D+1",16.01,17/08/2018 11:50,,,,,,,,,,,,
15/08/2018 11:38,14/08/2018,"Composite Weather Variable, Actual, LDZ(EA), D+1",16.63,16/08/2018 11:50,,,,,,,,,,,,
15/08/2018 11:38,14/08/2018,"Composite Weather Variable, Actual, LDZ(EM), D+1",15.12,16/08/2018 11:50,,,,,,,,,,,,
15/08/2018 11:38,14/08/2018,"Composite Weather Variable, Actual, LDZ(NE), D+1",15.6,16/08/2018 11:50,,,,,,,,,,,,
15/08/2018 11:38,14/08/2018,"Composite Weather Variable, Actual, LDZ(NO), D+1",14.16,16/08/2018 11:50,,,,,,,,,,,,
15/08/2018 11:38,14/08/2018,"Composite Weather Variable, Actual, LDZ(NT), D+1",16.72,16/08/2018 11:50,,,,,,,,,,,,
15/08/2018 11:38,14/08/2018,"Composite Weather Variable, Actual, LDZ(NW), D+1",15.64,16/08/2018 11:50,,,,,,,,,,,,
15/08/2018 11:38,14/08/2018,"Composite Weather Variable, Actual, LDZ(SC), D+1",14.02,16/08/2018 11:50,,,,,,,,,,,,
15/08/2018 11:38,14/08/2018,"Composite Weather Variable, Actual, LDZ(SE), D+1",16.47,16/08/2018 11:50,,,,,,,,,,,,
15/08/2018 11:38,14/08/2018,"Composite Weather Variable, Actual, LDZ(SO), D+1",16.06,16/08/2018 11:50,,,,,,,,,,,,
15/08/2018 11:38,14/08/2018,"Composite Weather Variable, Actual, LDZ(SW), D+1",15.5,16/08/2018 11:50,,,,,,,,,,,,
15/08/2018 11:38,14/08/2018,"Composite Weather Variable, Actual, LDZ(WM), D+1",15.19,16/08/2018 11:50,,,,,,,,,,,,
15/08/2018 11:38,14/08/2018,"Composite Weather Variable, Actual, LDZ(WN), D+1",15.64,16/08/2018 11:50,,,,,,,,,,,,
15/08/2018 11:38,14/08/2018,"Composite Weather Variable, Actual, LDZ(WS), D+1",15.8,16/08/2018 11:50,,,,,,,,,,,,
14/08/2018 11:38,13/08/2018,"Composite Weather Variable, Actual, LDZ(EA), D+1",16.51,15/08/2018 11:50,,,,,,,,,,,,
14/08/2018 11:38,13/08/2018,"Composite Weather Variable, Actual, LDZ(EM), D+1",15.12,15/08/2018 11:50,,,,,,,,,,,,
14/08/2018 11:38,13/08/2018,"Composite Weather Variable, Actual, LDZ(NE), D+1",15.49,15/08/2018 11:50,,,,,,,,,,,,
14/08/2018 11:38,13/08/2018,"Composite Weather Variable, Actual, LDZ(NO), D+1",14.13,15/08/2018 11:50,,,,,,,,,,,,
14/08/2018 11:38,13/08/2018,"Composite Weather Variable, Actual, LDZ(NT), D+1",16.63,15/08/2018 11:50,,,,,,,,,,,,
14/08/2018 11:38,13/08/2018,"Composite Weather Variable, Actual, LDZ(NW), D+1",15.47,15/08/2018 11:50,,,,,,,,,,,,
14/08/2018 11:38,13/08/2018,"Composite Weather Variable, Actual, LDZ(SC), D+1",13.93,15/08/2018 11:50,,,,,,,,,,,,
14/08/2018 11:38,13/08/2018,"Composite Weather Variable, Actual, LDZ(SE), D+1",16.47,15/08/2018 11:50,,,,,,,,,,,,
14/08/2018 11:38,13/08/2018,"Composite Weather Variable, Actual, LDZ(SO), D+1",16.06,15/08/2018 11:50,,,,,,,,,,,,
14/08/2018 11:38,13/08/2018,"Composite Weather Variable, Actual, LDZ(SW), D+1",15.5,15/08/2018 11:50,,,,,,,,,,,,
14/08/2018 11:38,13/08/2018,"Composite Weather Variable, Actual, LDZ(WM), D+1",14.99,15/08/2018 11:50,,,,,,,,,,,,
14/08/2018 11:38,13/08/2018,"Composite Weather Variable, Actual, LDZ(WN), D+1",15.47,15/08/2018 11:50,,,,,,,,,,,,
14/08/2018 11:38,13/08/2018,"Composite Weather Variable, Actual, LDZ(WS), D+1",15.75,15/08/2018 11:50,,,,,,,,,,,,
13/08/2018 11:38,12/08/2018,"Composite Weather Variable, Actual, LDZ(EA), D+1",16.21,14/08/2018 11:50,,,,,,,,,,,,
13/08/2018 11:38,12/08/2018,"Composite Weather Variable, Actual, LDZ(EM), D+1",14.88,14/08/2018 11:50,,,,,,,,,,,,
